trans_id,prod_upc,cust_id,trans_timestamp,trans_year,trans_month,trans_day,trans_hour,trans_quantity,cust_age,cust_state,prod_price,prod_title,prod_category,prod_animal_type,total_sales
10300245,4.41531E+11,1001157,40:44.6,2021,1,11,11,4,25,New York,28.45,Ball and String,toy,cat,113.8
10300251,1.00469E+11,1001163,24:18.6,2021,1,12,12,2,29,Pennsylvania,18.95,Tuna Tasties,treat,cat,37.9
10300263,73201504044,1001173,57:09.1,2021,1,12,12,1,21,New York,18.95,Purrfect Puree,treat,cat,18.95
10300252,3.44539E+11,1001051,35:29.3,2021,1,12,12,1,26,Connecticut,19.99,Feline Fix Mix,treat,cat,19.99
10300252,3.44934E+11,1001051,35:29.3,2021,1,12,12,2,26,Connecticut,24.95,Fetch Blaster,toy,dog,49.9
10300249,73201504044,1001161,00:52.5,2021,1,12,12,2,21,California,18.95,Purrfect Puree,treat,cat,37.9
10300249,6.21046E+11,1001161,00:52.5,2021,1,12,12,1,21,California,22.99,Tug-a-Back,toy,dog,22.99
10300249,7.19638E+11,1001161,00:52.5,2021,1,12,12,1,21,California,72.99,Cat Cave,bedding,cat,72.99
10300249,7.17036E+11,1001161,00:52.5,2021,1,12,12,1,21,California,60.99,Reddy Beddy,bedding,dog,60.99
10300258,4.69757E+11,1001169,03:11.0,2021,1,12,12,1,22,Utah,35.99,Kitty Climber,toy,cat,35.99
10300259,3.44934E+11,1001170,09:48.6,2021,1,12,12,1,31,Pennsylvania,24.95,Fetch Blaster,toy,dog,24.95
10300253,2.87664E+11,1001164,29:07.0,2021,1,12,12,1,25,Louisiana,9.95,All Veggie Yummies,treat,dog,9.95
10300257,1.00469E+11,1001168,32:16.1,2021,1,12,12,2,31,Tennessee,18.95,Tuna Tasties,treat,cat,37.9
10300257,5.75411E+11,1001168,32:16.1,2021,1,12,12,1,31,Tennessee,21.95,Chomp-a Plush,toy,dog,21.95
10300257,7.04773E+11,1001168,32:16.1,2021,1,12,12,2,31,Tennessee,35.98,Scratchy Post,toy,cat,71.96
10300257,2.42314E+11,1001168,32:16.1,2021,1,12,12,2,31,Tennessee,65.99,Reddy Beddy,bedding,dog,131.98
10300257,3.44539E+11,1001168,32:16.1,2021,1,12,12,1,31,Tennessee,19.99,Feline Fix Mix,treat,cat,19.99
10300254,8.45773E+11,1001165,11:05.2,2021,1,12,12,1,27,Tennessee,12.99,Purr Mix,food,cat,12.99
10300261,1.00469E+11,1001172,25:41.8,2021,1,12,12,1,36,Colorado,18.95,Tuna Tasties,treat,cat,18.95
10300250,7.33427E+11,1001162,01:36.6,2021,1,12,12,1,37,New York,18.95,Yum Fish-Dish,food,cat,18.95
10300260,6.21046E+11,1001171,53:47.6,2021,1,12,12,1,22,Pennsylvania,22.99,Tug-a-Back,toy,dog,22.99
10300260,4.69757E+11,1001171,53:47.6,2021,1,12,12,1,22,Pennsylvania,35.99,Kitty Climber,toy,cat,35.99
10300260,3.44934E+11,1001171,53:47.6,2021,1,12,12,1,22,Pennsylvania,24.95,Fetch Blaster,toy,dog,24.95
10300262,8.32879E+11,1001135,14:48.9,2021,1,12,12,1,27,Connecticut,45.99,Snoozer Hammock,bedding,cat,45.99
10300262,3.44539E+11,1001135,14:48.9,2021,1,12,12,2,27,Connecticut,19.99,Feline Fix Mix,treat,cat,39.98
10300255,7.19638E+11,1001166,52:54.8,2021,1,12,12,2,26,California,72.99,Cat Cave,bedding,cat,145.98
10300256,7.33427E+11,1001167,33:13.5,2021,1,12,12,1,33,Pennsylvania,18.95,Yum Fish-Dish,food,cat,18.95
10300267,1.00469E+11,1001177,48:50.4,2021,1,13,13,3,24,Florida,18.95,Tuna Tasties,treat,cat,56.85
10300276,7.33427E+11,1001185,15:33.1,2021,1,13,13,1,22,Georgia,18.95,Yum Fish-Dish,food,cat,18.95
10300269,3.44539E+11,1001179,25:40.6,2021,1,13,13,2,20,North Carolina,19.99,Feline Fix Mix,treat,cat,39.98
10300271,7.33427E+11,1001181,20:36.8,2021,1,13,13,1,22,New York,18.95,Yum Fish-Dish,food,cat,18.95
10300274,4.83326E+11,1001081,30:48.9,2021,1,13,13,2,39,Pennsylvania,10.99,The New Bone,food,dog,21.98
10300283,73201504044,1001192,45:13.0,2021,1,13,13,2,28,New York,18.95,Purrfect Puree,treat,cat,37.9
10300282,5.21244E+11,1001191,45:28.9,2021,1,13,13,1,27,New Jersey,54.95,Reddy Beddy,bedding,dog,54.95
10300268,2.42314E+11,1001178,53:00.8,2021,1,13,13,1,48,Alabama,65.99,Reddy Beddy,bedding,dog,65.99
10300268,7.33427E+11,1001178,53:00.8,2021,1,13,13,1,48,Alabama,18.95,Yum Fish-Dish,food,cat,18.95
10300268,4.25361E+11,1001178,53:00.8,2021,1,13,13,1,48,Alabama,15.99,Snack-em Fish,treat,cat,15.99
10300268,4.69757E+11,1001178,53:00.8,2021,1,13,13,1,48,Alabama,35.99,Kitty Climber,toy,cat,35.99
10300288,3.74613E+11,1001197,04:14.6,2021,1,13,13,1,24,Indiana,10.97,Chewie Dental,treat,dog,10.97
10300270,3.44934E+11,1001180,12:14.3,2021,1,13,13,1,40,Indiana,24.95,Fetch Blaster,toy,dog,24.95
10300265,1.00469E+11,1001175,22:57.4,2021,1,13,13,1,24,Vermont,18.95,Tuna Tasties,treat,cat,18.95
10300284,1.00469E+11,1001193,23:44.2,2021,1,13,13,1,25,New York,18.95,Tuna Tasties,treat,cat,18.95
10300280,9.69569E+11,1001189,24:55.8,2021,1,13,13,1,29,New York,32.99,Foozy Mouse,toy,cat,32.99
10300286,8.32879E+11,1001195,35:37.8,2021,1,13,13,1,27,California,45.99,Snoozer Hammock,bedding,cat,45.99
10300286,9.04582E+11,1001195,35:37.8,2021,1,13,13,5,27,California,12.97,Whole Chemistry Recipe,food,dog,64.85
10300286,2.42314E+11,1001195,35:37.8,2021,1,13,13,1,27,California,65.99,Reddy Beddy,bedding,dog,65.99
10300266,6.21046E+11,1001176,08:24.2,2021,1,13,13,1,23,Pennsylvania,22.99,Tug-a-Back,toy,dog,22.99
10300277,1.4016E+11,1001186,13:11.1,2021,1,13,13,1,32,New York,48.95,Snoozer Essentails,bedding,dog,48.95
10300277,7.19638E+11,1001186,13:11.1,2021,1,13,13,1,32,New York,72.99,Cat Cave,bedding,cat,72.99
10300278,4.69757E+11,1001187,17:00.8,2021,1,13,13,1,30,Pennsylvania,35.99,Kitty Climber,toy,cat,35.99
10300273,5.75411E+11,1001183,59:08.9,2021,1,13,13,1,25,California,21.95,Chomp-a Plush,toy,dog,21.95
10300279,7.33427E+11,1001188,28:23.1,2021,1,13,13,2,21,Washington,18.95,Yum Fish-Dish,food,cat,37.9
10300279,5.75411E+11,1001188,28:23.1,2021,1,13,13,1,21,Washington,21.95,Chomp-a Plush,toy,dog,21.95
10300279,73201504044,1001188,28:23.1,2021,1,13,13,1,21,Washington,18.95,Purrfect Puree,treat,cat,18.95
10300279,1.00469E+11,1001188,28:23.1,2021,1,13,13,1,21,Washington,18.95,Tuna Tasties,treat,cat,18.95
10300275,9.69569E+11,1001184,50:58.5,2021,1,13,13,2,21,Illinois,32.99,Foozy Mouse,toy,cat,65.98
10300281,73201504044,1001190,51:35.5,2021,1,13,13,1,21,Ohio,18.95,Purrfect Puree,treat,cat,18.95
10300287,1.00469E+11,1001196,56:39.8,2021,1,13,13,2,32,Florida,18.95,Tuna Tasties,treat,cat,37.9
10300272,7.33427E+11,1001182,08:36.0,2021,1,13,13,1,31,Minnesota,18.95,Yum Fish-Dish,food,cat,18.95
10300264,4.41531E+11,1001174,12:49.7,2021,1,13,13,1,42,Nevada,28.45,Ball and String,toy,cat,28.45
10300285,3.44539E+11,1001194,37:01.1,2021,1,13,13,2,27,Alabama,19.99,Feline Fix Mix,treat,cat,39.98
10300302,7.33427E+11,1001210,21:15.1,2021,1,14,14,1,24,Connecticut,18.95,Yum Fish-Dish,food,cat,18.95
10300313,3.74613E+11,1001221,03:24.8,2021,1,14,14,1,23,New York,10.97,Chewie Dental,treat,dog,10.97
10300299,7.17036E+11,1001207,09:23.2,2021,1,14,14,1,29,Minnesota,60.99,Reddy Beddy,bedding,dog,60.99
10300305,7.33427E+11,1001213,26:35.7,2021,1,14,14,1,35,New Jersey,18.95,Yum Fish-Dish,food,cat,18.95
10300305,4.25361E+11,1001213,26:35.7,2021,1,14,14,1,35,New Jersey,15.99,Snack-em Fish,treat,cat,15.99
10300304,5.75411E+11,1001212,29:23.1,2021,1,14,14,1,39,New York,21.95,Chomp-a Plush,toy,dog,21.95
10300290,1.00469E+11,1001199,29:25.8,2021,1,14,14,1,19,New Jersey,18.95,Tuna Tasties,treat,cat,18.95
10300290,2.87664E+11,1001199,29:25.8,2021,1,14,14,1,19,New Jersey,9.95,All Veggie Yummies,treat,dog,9.95
10300290,4.41531E+11,1001199,29:25.8,2021,1,14,14,1,19,New Jersey,28.45,Ball and String,toy,cat,28.45
10300296,8.45773E+11,1001204,33:51.3,2021,1,14,14,1,32,North Carolina,12.99,Purr Mix,food,cat,12.99
10300303,4.69757E+11,1001211,35:15.3,2021,1,14,14,1,34,Texas,35.99,Kitty Climber,toy,cat,35.99
10300317,3.44934E+11,1001224,58:30.3,2021,1,14,14,1,29,Connecticut,24.95,Fetch Blaster,toy,dog,24.95
10300298,5.21244E+11,1001206,58:43.4,2021,1,14,14,1,25,New York,54.95,Reddy Beddy,bedding,dog,54.95
10300292,7.33427E+11,1001201,59:11.1,2021,1,14,14,1,40,Michigan,18.95,Yum Fish-Dish,food,cat,18.95
10300318,2.42314E+11,1001225,04:16.4,2021,1,14,14,2,33,New Jersey,65.99,Reddy Beddy,bedding,dog,131.98
10300318,1.4016E+11,1001225,04:16.4,2021,1,14,14,1,33,New Jersey,48.95,Snoozer Essentails,bedding,dog,48.95
10300318,9.04582E+11,1001225,04:16.4,2021,1,14,14,1,33,New Jersey,12.97,Whole Chemistry Recipe,food,dog,12.97
10300291,1.4016E+11,1001200,17:13.4,2021,1,14,14,1,25,Pennsylvania,48.95,Snoozer Essentails,bedding,dog,48.95
10300316,7.04773E+11,1001168,20:28.9,2021,1,14,14,1,31,Tennessee,35.98,Scratchy Post,toy,cat,35.98
10300316,8.45773E+11,1001168,20:28.9,2021,1,14,14,1,31,Tennessee,12.99,Purr Mix,food,cat,12.99
10300316,1.00469E+11,1001168,20:28.9,2021,1,14,14,1,31,Tennessee,18.95,Tuna Tasties,treat,cat,18.95
10300316,4.69757E+11,1001168,20:28.9,2021,1,14,14,1,31,Tennessee,35.99,Kitty Climber,toy,cat,35.99
10300311,4.69757E+11,1001219,25:26.0,2021,1,14,14,1,35,New York,35.99,Kitty Climber,toy,cat,35.99
10300310,2.87664E+11,1001218,31:26.9,2021,1,14,14,1,28,Pennsylvania,9.95,All Veggie Yummies,treat,dog,9.95
10300314,2.42314E+11,1001222,38:44.9,2021,1,14,14,1,26,New York,65.99,Reddy Beddy,bedding,dog,65.99
10300314,73201504044,1001222,38:44.9,2021,1,14,14,1,26,New York,18.95,Purrfect Puree,treat,cat,18.95
10300308,4.69757E+11,1001216,50:26.3,2021,1,14,14,1,20,Florida,35.99,Kitty Climber,toy,cat,35.99
10300308,7.33427E+11,1001216,50:26.3,2021,1,14,14,2,20,Florida,18.95,Yum Fish-Dish,food,cat,37.9
10300308,9.04582E+11,1001216,50:26.3,2021,1,14,14,2,20,Florida,12.97,Whole Chemistry Recipe,food,dog,25.94
10300315,8.32879E+11,1001223,54:11.3,2021,1,14,14,1,25,Pennsylvania,45.99,Snoozer Hammock,bedding,cat,45.99
10300315,2.42314E+11,1001223,54:11.3,2021,1,14,14,1,25,Pennsylvania,65.99,Reddy Beddy,bedding,dog,65.99
10300289,9.04582E+11,1001198,22:54.4,2021,1,14,14,1,25,Pennsylvania,12.97,Whole Chemistry Recipe,food,dog,12.97
10300301,2.87664E+11,1001209,41:52.4,2021,1,14,14,1,39,Connecticut,9.95,All Veggie Yummies,treat,dog,9.95
10300301,3.44539E+11,1001209,41:52.4,2021,1,14,14,1,39,Connecticut,19.99,Feline Fix Mix,treat,cat,19.99
10300306,4.69757E+11,1001214,01:08.1,2021,1,14,14,1,35,Connecticut,35.99,Kitty Climber,toy,cat,35.99
10300293,73201504044,1001021,14:54.4,2021,1,14,14,2,19,California,18.95,Purrfect Puree,treat,cat,37.9
10300293,9.69569E+11,1001021,14:54.4,2021,1,14,14,1,19,California,32.99,Foozy Mouse,toy,cat,32.99
10300293,3.44539E+11,1001021,14:54.4,2021,1,14,14,1,19,California,19.99,Feline Fix Mix,treat,cat,19.99
10300293,4.41531E+11,1001021,14:54.4,2021,1,14,14,1,19,California,28.45,Ball and String,toy,cat,28.45
10300319,4.69757E+11,1001226,33:22.6,2021,1,14,14,2,31,New York,35.99,Kitty Climber,toy,cat,71.98
10300300,1.4016E+11,1001208,46:02.8,2021,1,14,14,1,23,New Jersey,48.95,Snoozer Essentails,bedding,dog,48.95
10300300,7.04773E+11,1001208,46:02.8,2021,1,14,14,1,23,New Jersey,35.98,Scratchy Post,toy,cat,35.98
10300295,73201504044,1001203,56:16.1,2021,1,14,14,2,31,Pennsylvania,18.95,Purrfect Puree,treat,cat,37.9
10300309,5.21244E+11,1001217,15:37.4,2021,1,14,14,1,29,Pennsylvania,54.95,Reddy Beddy,bedding,dog,54.95
10300309,9.04582E+11,1001217,15:37.4,2021,1,14,14,1,29,Pennsylvania,12.97,Whole Chemistry Recipe,food,dog,12.97
10300312,7.04773E+11,1001220,47:53.6,2021,1,14,14,1,29,Georgia,35.98,Scratchy Post,toy,cat,35.98
10300307,4.69757E+11,1001215,04:09.1,2021,1,14,14,1,43,California,35.99,Kitty Climber,toy,cat,35.99
10300297,73201504044,1001205,18:16.1,2021,1,14,14,1,39,New York,18.95,Purrfect Puree,treat,cat,18.95
10300297,7.33427E+11,1001205,18:16.1,2021,1,14,14,1,39,New York,18.95,Yum Fish-Dish,food,cat,18.95
10300297,73201504044,1001205,18:16.1,2021,1,14,14,5,39,New York,18.95,Purrfect Puree,treat,cat,94.75
10300297,1.00469E+11,1001205,18:16.1,2021,1,14,14,1,39,New York,18.95,Tuna Tasties,treat,cat,18.95
10300294,7.33427E+11,1001202,13:51.4,2021,1,14,14,2,34,Virginia,18.95,Yum Fish-Dish,food,cat,37.9
10300338,7.04773E+11,1001243,51:16.5,2021,1,15,15,1,51,Washington,35.98,Scratchy Post,toy,cat,35.98
10300351,9.04582E+11,1001256,39:50.5,2021,1,15,15,1,44,California,12.97,Whole Chemistry Recipe,food,dog,12.97
10300330,1.00469E+11,1001236,46:49.0,2021,1,15,15,1,27,West Virginia,18.95,Tuna Tasties,treat,cat,18.95
10300348,3.44934E+11,1001253,55:09.1,2021,1,15,15,1,31,Pennsylvania,24.95,Fetch Blaster,toy,dog,24.95
10300348,3.74613E+11,1001253,55:09.1,2021,1,15,15,1,31,Pennsylvania,10.97,Chewie Dental,treat,dog,10.97
10300324,73201504044,1001230,40:39.5,2021,1,15,15,2,24,Pennsylvania,18.95,Purrfect Puree,treat,cat,37.9
10300337,8.32879E+11,1001242,45:24.9,2021,1,15,15,1,28,Texas,45.99,Snoozer Hammock,bedding,cat,45.99
10300333,1.00469E+11,1001239,55:20.7,2021,1,15,15,1,22,Idaho,18.95,Tuna Tasties,treat,cat,18.95
10300353,4.69757E+11,1001258,13:22.3,2021,1,15,15,1,36,Georgia,35.99,Kitty Climber,toy,cat,35.99
10300343,2.42314E+11,1001248,24:02.1,2021,1,15,15,1,33,New York,65.99,Reddy Beddy,bedding,dog,65.99
10300340,8.32879E+11,1001245,28:18.5,2021,1,15,15,1,25,New York,45.99,Snoozer Hammock,bedding,cat,45.99
10300340,3.44934E+11,1001245,28:18.5,2021,1,15,15,1,25,New York,24.95,Fetch Blaster,toy,dog,24.95
10300320,2.42314E+11,1001227,32:11.8,2021,1,15,15,2,26,Oregon,65.99,Reddy Beddy,bedding,dog,131.98
10300342,9.04582E+11,1001247,37:44.2,2021,1,15,15,1,43,Nevada,12.97,Whole Chemistry Recipe,food,dog,12.97
10300326,3.74613E+11,1001232,50:20.3,2021,1,15,15,1,35,Ohio,10.97,Chewie Dental,treat,dog,10.97
10300326,7.17036E+11,1001232,50:20.3,2021,1,15,15,1,35,Ohio,60.99,Reddy Beddy,bedding,dog,60.99
10300323,3.74613E+11,1001229,04:40.3,2021,1,15,15,1,28,Oregon,10.97,Chewie Dental,treat,dog,10.97
10300322,3.74613E+11,1001165,20:37.8,2021,1,15,15,1,27,Tennessee,10.97,Chewie Dental,treat,dog,10.97
10300356,73201504044,1001261,22:15.0,2021,1,15,15,1,30,Connecticut,18.95,Purrfect Puree,treat,cat,18.95
10300344,5.21244E+11,1001249,34:05.9,2021,1,15,15,2,40,Connecticut,54.95,Reddy Beddy,bedding,dog,109.9
10300327,3.74613E+11,1001233,36:08.5,2021,1,15,15,1,42,California,10.97,Chewie Dental,treat,dog,10.97
10300350,2.87664E+11,1001255,41:22.6,2021,1,15,15,1,28,Michigan,9.95,All Veggie Yummies,treat,dog,9.95
10300328,7.33427E+11,1001234,41:37.0,2021,1,15,15,1,19,Montana,18.95,Yum Fish-Dish,food,cat,18.95
10300354,2.42314E+11,1001259,41:55.6,2021,1,15,15,1,30,Pennsylvania,65.99,Reddy Beddy,bedding,dog,65.99
10300354,9.69569E+11,1001259,41:55.6,2021,1,15,15,2,30,Pennsylvania,32.99,Foozy Mouse,toy,cat,65.98
10300357,73201504044,1001262,42:38.9,2021,1,15,15,2,26,New Jersey,18.95,Purrfect Puree,treat,cat,37.9
10300341,1.4016E+11,1001246,55:19.6,2021,1,15,15,1,48,Pennsylvania,48.95,Snoozer Essentails,bedding,dog,48.95
10300335,1.00469E+11,1001240,59:06.9,2021,1,15,15,1,31,New York,18.95,Tuna Tasties,treat,cat,18.95
10300335,9.04582E+11,1001240,59:06.9,2021,1,15,15,1,31,New York,12.97,Whole Chemistry Recipe,food,dog,12.97
10300355,73201504044,1001260,59:28.3,2021,1,15,15,1,26,New Jersey,18.95,Purrfect Puree,treat,cat,18.95
10300355,2.87664E+11,1001260,59:28.3,2021,1,15,15,1,26,New Jersey,9.95,All Veggie Yummies,treat,dog,9.95
10300355,4.69757E+11,1001260,59:28.3,2021,1,15,15,4,26,New Jersey,35.99,Kitty Climber,toy,cat,143.96
10300355,5.75411E+11,1001260,59:28.3,2021,1,15,15,1,26,New Jersey,21.95,Chomp-a Plush,toy,dog,21.95
10300339,1.00469E+11,1001244,09:51.1,2021,1,15,15,1,28,Wyoming,18.95,Tuna Tasties,treat,cat,18.95
10300339,1.4016E+11,1001244,09:51.1,2021,1,15,15,1,28,Wyoming,48.95,Snoozer Essentails,bedding,dog,48.95
10300359,1.00469E+11,1001264,18:18.2,2021,1,15,15,1,26,Pennsylvania,18.95,Tuna Tasties,treat,cat,18.95
10300325,7.33427E+11,1001231,29:15.6,2021,1,15,15,1,41,Louisiana,18.95,Yum Fish-Dish,food,cat,18.95
10300346,7.33427E+11,1001251,34:58.0,2021,1,15,15,1,23,Florida,18.95,Yum Fish-Dish,food,cat,18.95
10300346,8.32879E+11,1001251,34:58.0,2021,1,15,15,1,23,Florida,45.99,Snoozer Hammock,bedding,cat,45.99
10300358,3.44934E+11,1001263,35:29.7,2021,1,15,15,5,29,New Jersey,24.95,Fetch Blaster,toy,dog,124.75
10300358,73201504044,1001263,35:29.7,2021,1,15,15,1,29,New Jersey,18.95,Purrfect Puree,treat,cat,18.95
10300321,4.25361E+11,1001228,40:10.7,2021,1,15,15,1,30,Pennsylvania,15.99,Snack-em Fish,treat,cat,15.99
10300331,6.21046E+11,1001237,43:32.9,2021,1,15,15,1,29,Pennsylvania,22.99,Tug-a-Back,toy,dog,22.99
10300345,9.69569E+11,1001250,58:52.9,2021,1,15,15,1,28,South Carolina,32.99,Foozy Mouse,toy,cat,32.99
10300329,7.17036E+11,1001235,10:18.9,2021,1,15,15,1,26,Indiana,60.99,Reddy Beddy,bedding,dog,60.99
10300332,3.74613E+11,1001238,29:38.8,2021,1,15,15,1,41,New Jersey,10.97,Chewie Dental,treat,dog,10.97
10300332,1.00469E+11,1001238,29:38.8,2021,1,15,15,1,41,New Jersey,18.95,Tuna Tasties,treat,cat,18.95
10300332,3.44934E+11,1001238,29:38.8,2021,1,15,15,1,41,New Jersey,24.95,Fetch Blaster,toy,dog,24.95
10300332,5.21244E+11,1001238,29:38.8,2021,1,15,15,3,41,New Jersey,54.95,Reddy Beddy,bedding,dog,164.85
10300336,8.45773E+11,1001241,52:25.9,2021,1,15,15,4,31,South Carolina,12.99,Purr Mix,food,cat,51.96
10300336,7.33427E+11,1001241,52:25.9,2021,1,15,15,1,31,South Carolina,18.95,Yum Fish-Dish,food,cat,18.95
10300336,3.44539E+11,1001241,52:25.9,2021,1,15,15,2,31,South Carolina,19.99,Feline Fix Mix,treat,cat,39.98
10300349,9.69569E+11,1001254,10:15.4,2021,1,15,15,1,25,Florida,32.99,Foozy Mouse,toy,cat,32.99
10300349,1.00469E+11,1001254,10:15.4,2021,1,15,15,1,25,Florida,18.95,Tuna Tasties,treat,cat,18.95
10300349,7.19638E+11,1001254,10:15.4,2021,1,15,15,1,25,Florida,72.99,Cat Cave,bedding,cat,72.99
10300349,5.21244E+11,1001254,10:15.4,2021,1,15,15,4,25,Florida,54.95,Reddy Beddy,bedding,dog,219.8
10300352,3.44539E+11,1001257,28:40.8,2021,1,15,15,1,31,Minnesota,19.99,Feline Fix Mix,treat,cat,19.99
10300352,73201504044,1001257,28:40.8,2021,1,15,15,1,31,Minnesota,18.95,Purrfect Puree,treat,cat,18.95
10300334,3.74613E+11,1001171,38:27.7,2021,1,15,15,1,22,Pennsylvania,10.97,Chewie Dental,treat,dog,10.97
10300347,2.87664E+11,1001252,40:36.6,2021,1,15,15,1,26,Florida,9.95,All Veggie Yummies,treat,dog,9.95
10300369,7.04773E+11,1001273,41:55.6,2021,1,16,16,1,28,New Jersey,35.98,Scratchy Post,toy,cat,35.98
10300369,73201504044,1001273,41:55.6,2021,1,16,16,1,28,New Jersey,18.95,Purrfect Puree,treat,cat,18.95
10300363,9.69569E+11,1001267,11:14.6,2021,1,16,16,1,31,New York,32.99,Foozy Mouse,toy,cat,32.99
10300379,7.33427E+11,1001282,40:38.1,2021,1,16,16,1,33,Florida,18.95,Yum Fish-Dish,food,cat,18.95
10300379,3.44539E+11,1001282,40:38.1,2021,1,16,16,1,33,Florida,19.99,Feline Fix Mix,treat,cat,19.99
10300380,1.00469E+11,1001283,21:25.9,2021,1,16,16,1,23,New York,18.95,Tuna Tasties,treat,cat,18.95
10300368,7.19638E+11,1001272,24:23.8,2021,1,16,16,1,32,Tennessee,72.99,Cat Cave,bedding,cat,72.99
10300371,8.32879E+11,1001275,31:06.5,2021,1,16,16,1,42,Pennsylvania,45.99,Snoozer Hammock,bedding,cat,45.99
10300371,9.69569E+11,1001275,31:06.5,2021,1,16,16,1,42,Pennsylvania,32.99,Foozy Mouse,toy,cat,32.99
10300367,7.33427E+11,1001271,45:33.2,2021,1,16,16,1,36,Connecticut,18.95,Yum Fish-Dish,food,cat,18.95
10300378,8.32879E+11,1001281,12:17.9,2021,1,16,16,1,35,New Jersey,45.99,Snoozer Hammock,bedding,cat,45.99
10300362,1.4016E+11,1001266,18:29.7,2021,1,16,16,1,43,New York,48.95,Snoozer Essentails,bedding,dog,48.95
10300360,7.17036E+11,1001239,57:40.8,2021,1,16,16,1,22,Idaho,60.99,Reddy Beddy,bedding,dog,60.99
10300365,73201504044,1001269,21:26.5,2021,1,16,16,2,28,New Jersey,18.95,Purrfect Puree,treat,cat,37.9
10300381,5.21244E+11,1001284,33:32.9,2021,1,16,16,1,34,Connecticut,54.95,Reddy Beddy,bedding,dog,54.95
10300374,8.32879E+11,1001277,33:51.8,2021,1,16,16,1,22,New Jersey,45.99,Snoozer Hammock,bedding,cat,45.99
10300374,4.69757E+11,1001277,33:51.8,2021,1,16,16,1,22,New Jersey,35.99,Kitty Climber,toy,cat,35.99
10300377,3.74613E+11,1001280,38:10.2,2021,1,16,16,1,29,Texas,10.97,Chewie Dental,treat,dog,10.97
10300372,3.74613E+11,1001190,14:16.9,2021,1,16,16,2,21,Ohio,10.97,Chewie Dental,treat,dog,21.94
10300373,4.69757E+11,1001276,26:34.6,2021,1,16,16,1,25,New York,35.99,Kitty Climber,toy,cat,35.99
10300373,1.00469E+11,1001276,26:34.6,2021,1,16,16,1,25,New York,18.95,Tuna Tasties,treat,cat,18.95
10300361,7.04773E+11,1001265,29:06.9,2021,1,16,16,1,22,New Jersey,35.98,Scratchy Post,toy,cat,35.98
10300375,3.44539E+11,1001278,33:05.8,2021,1,16,16,1,36,New York,19.99,Feline Fix Mix,treat,cat,19.99
10300375,8.45773E+11,1001278,33:05.8,2021,1,16,16,1,36,New York,12.99,Purr Mix,food,cat,12.99
10300364,2.42314E+11,1001268,48:10.6,2021,1,16,16,1,35,Pennsylvania,65.99,Reddy Beddy,bedding,dog,65.99
10300376,3.74613E+11,1001279,03:32.2,2021,1,16,16,2,34,Nevada,10.97,Chewie Dental,treat,dog,21.94
10300370,8.45773E+11,1001274,05:10.8,2021,1,16,16,1,30,Pennsylvania,12.99,Purr Mix,food,cat,12.99
10300366,3.74613E+11,1001270,02:56.3,2021,1,16,16,1,28,New York,10.97,Chewie Dental,treat,dog,10.97
10300382,7.33427E+11,1001177,44:53.5,2021,1,17,17,2,24,Florida,18.95,Yum Fish-Dish,food,cat,37.9
10300395,4.69757E+11,1001295,36:08.1,2021,1,17,17,1,32,New York,35.99,Kitty Climber,toy,cat,35.99
10300387,3.44934E+11,1001289,26:37.4,2021,1,17,17,1,26,California,24.95,Fetch Blaster,toy,dog,24.95
10300387,4.69757E+11,1001289,26:37.4,2021,1,17,17,1,26,California,35.99,Kitty Climber,toy,cat,35.99
10300391,1.00469E+11,1001292,01:37.2,2021,1,17,17,1,30,Connecticut,18.95,Tuna Tasties,treat,cat,18.95
10300391,4.25361E+11,1001292,01:37.2,2021,1,17,17,1,30,Connecticut,15.99,Snack-em Fish,treat,cat,15.99
10300388,7.19638E+11,1001290,36:20.4,2021,1,17,17,3,32,Arkansas,72.99,Cat Cave,bedding,cat,218.97
10300383,7.19638E+11,1001285,43:25.3,2021,1,17,17,1,30,New York,72.99,Cat Cave,bedding,cat,72.99
10300393,4.69757E+11,1001074,17:59.8,2021,1,17,17,1,25,New Jersey,35.99,Kitty Climber,toy,cat,35.99
10300393,4.41531E+11,1001074,17:59.8,2021,1,17,17,1,25,New Jersey,28.45,Ball and String,toy,cat,28.45
10300389,2.87664E+11,1001291,18:09.4,2021,1,17,17,1,25,Michigan,9.95,All Veggie Yummies,treat,dog,9.95
10300389,1.00469E+11,1001291,18:09.4,2021,1,17,17,1,25,Michigan,18.95,Tuna Tasties,treat,cat,18.95
10300384,2.87664E+11,1001286,23:25.4,2021,1,17,17,1,30,California,9.95,All Veggie Yummies,treat,dog,9.95
10300394,7.33427E+11,1001294,27:45.4,2021,1,17,17,1,24,New York,18.95,Yum Fish-Dish,food,cat,18.95
10300385,4.69757E+11,1001287,55:52.1,2021,1,17,17,1,26,California,35.99,Kitty Climber,toy,cat,35.99
10300385,3.44539E+11,1001287,55:52.1,2021,1,17,17,1,26,California,19.99,Feline Fix Mix,treat,cat,19.99
10300385,8.32879E+11,1001287,55:52.1,2021,1,17,17,1,26,California,45.99,Snoozer Hammock,bedding,cat,45.99
10300385,73201504044,1001287,55:52.1,2021,1,17,17,1,26,California,18.95,Purrfect Puree,treat,cat,18.95
10300392,2.42314E+11,1001293,06:36.7,2021,1,17,17,1,27,New York,65.99,Reddy Beddy,bedding,dog,65.99
10300392,7.33427E+11,1001293,06:36.7,2021,1,17,17,1,27,New York,18.95,Yum Fish-Dish,food,cat,18.95
